,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
28,bio_source_A3-1 mESC,6,0.3515013802651249,0.4434079488503312,9.770558595657349
29,bio_source_A3-1 mESC,7,0.3579070418201178,0.4482040176278963,9.754088401794434
30,bio_source_A3-1 mESC,8,0.3455177516573373,0.4361537852611529,9.792119026184082
31,bio_source_A3-1 mESC,9,0.3487160918882704,0.4659059329360767,10.1100594997406
32,bio_source_A3-1 mESC,mean,0.3509386622431837,0.4514264501900175,9.85902156829834
33,bio_source_B16 melanoma cell,0,0.4392951110103064,0.2536091049056715,9.76588249206543
34,bio_source_B16 melanoma cell,1,0.4783541622923594,0.241843727538882,9.7480628490448
35,bio_source_B16 melanoma cell,2,0.4830799639346513,0.238869686182919,9.79832673072815
36,bio_source_B16 melanoma cell,3,0.4738684320677152,0.2392938480399482,10.272969245910645
37,bio_source_B16 melanoma cell,4,0.4116833613447583,0.2992225491559375,9.870523691177368
38,bio_source_B16 melanoma cell,5,0.4821141424202314,0.2314609924267719,9.76496720314026
39,bio_source_B16 melanoma cell,6,0.4608051498377499,0.2237221102032908,9.717779874801636
40,bio_source_B16 melanoma cell,7,0.4484625570158945,0.2515547023167519,9.698586225509644
41,bio_source_B16 melanoma cell,8,0.4251735028936411,0.2335284968557919,10.08627986907959
42,bio_source_B16 melanoma cell,9,0.4474558490124106,0.2673133949172024,9.74168062210083
43,bio_source_B16 melanoma cell,mean,0.4550292231829718,0.2480418612543167,9.846505880355837
44,bio_source_Bone marrow derived macrophage,0,0.3875423159602496,0.4704012118305985,9.824807405471802
45,bio_source_Bone marrow derived macrophage,1,0.4404637209444774,0.4517284139990595,9.673885345458984
46,bio_source_Bone marrow derived macrophage,2,0.4054462176263873,0.4730499280639642,10.001211643218994
47,bio_source_Bone marrow derived macrophage,3,0.4218908183149527,0.5087398394860664,9.661595106124878
48,bio_source_Bone marrow derived macrophage,4,0.4217832812106159,0.5153047380239288,9.662403345108032
49,bio_source_Bone marrow derived macrophage,5,0.407392041696848,0.4515167887698961,9.706995964050291
50,bio_source_Bone marrow derived macrophage,6,0.43071031047877,0.4117439210906112,9.707448959350586
51,bio_source_Bone marrow derived macrophage,7,0.434339779711656,0.4638104500853564,10.234256982803345
52,bio_source_Bone marrow derived macrophage,8,0.3569625395331945,0.4619041820393976,9.739064455032349
53,bio_source_Bone marrow derived macrophage,9,0.3797538888110969,0.4547971643620321,9.84097957611084
54,bio_source_Bone marrow derived macrophage,mean,0.4086284914288248,0.4662996637750911,9.805264878273013
55,bio_source_Bone marrow derived primary dendritic cells,0,0.2728801159346341,0.573306448570535,9.63979959487915
56,bio_source_Bone marrow derived primary dendritic cells,1,0.247048172242593,0.5756456418830833,9.612205505371094
57,bio_source_Bone marrow derived primary dendritic cells,2,0.2659390202330315,0.4852983849478539,10.164058685302734
58,bio_source_Bone marrow derived primary dendritic cells,3,0.1945802431640401,0.5476168007475947,9.874003648757936
59,bio_source_Bone marrow derived primary dendritic cells,4,0.2425271504568011,0.5476755312445376,9.76190948486328
60,bio_source_Bone marrow derived primary dendritic cells,5,0.3032761199714644,0.5552806826222565,9.708428382873535
61,bio_source_Bone marrow derived primary dendritic cells,6,0.2795492070871522,0.5097109967030755,10.020452976226808
62,bio_source_Bone marrow derived primary dendritic cells,7,0.2541810543205007,0.5178655078927703,9.69968843460083
63,bio_source_Bone marrow derived primary dendritic cells,8,0.2536507725314638,0.4965498179747848,9.656978368759155
64,bio_source_Bone marrow derived primary dendritic cells,9,0.2361916478931788,0.5913107644320289,9.727951049804688
65,bio_source_Bone marrow derived primary dendritic cells,mean,0.254982350383486,0.5400260577018521,9.78654761314392
66,bio_source_Bone marrow derived regulatory dendritic cells,0,0.2163012953861393,0.5661413468721401,9.700333833694458
67,bio_source_Bone marrow derived regulatory dendritic cells,1,0.2148020731443884,0.5367370470194944,10.022190809249878
68,bio_source_Bone marrow derived regulatory dendritic cells,2,0.1491072793311375,0.5005290584125125,9.616657972335815
69,bio_source_Bone marrow derived regulatory dendritic cells,3,0.1663200833329122,0.5949108904913885,9.669770002365112
70,bio_source_Bone marrow derived regulatory dendritic cells,4,0.1919825173925987,0.5036748323032655,9.805970907211304
71,bio_source_Bone marrow derived regulatory dendritic cells,5,0.215214607862205,0.502302180006445,10.244405031204224
72,bio_source_Bone marrow derived regulatory dendritic cells,6,0.203573276529827,0.5047989314399594,9.729423999786375
73,bio_source_Bone marrow derived regulatory dendritic cells,7,0.2057960753602261,0.52543440024812,9.77253556251526
74,bio_source_Bone marrow derived regulatory dendritic cells,8,0.1349165108185762,0.5745658046979866,9.734973430633543
75,bio_source_Bone marrow derived regulatory dendritic cells,9,0.1880797094979134,0.558383528323566,9.8518226146698
76,bio_source_Bone marrow derived regulatory dendritic cells,mean,0.1886093428655924,0.5367478019814877,9.814808416366578
77,bio_source_CD4 T-cells,0,0.5264656046530733,0.3040919215499935,10.227190256118774
78,bio_source_CD4 T-cells,1,0.5227227542092939,0.3154974396770307,9.71982765197754
79,bio_source_CD4 T-cells,2,0.5399115133831252,0.2842175399556506,9.77397847175598
80,bio_source_CD4 T-cells,3,0.547476632755513,0.3521009203294932,9.686805486679075
81,bio_source_CD4 T-cells,4,0.5245409582980782,0.3409782093087109,10.220131158828735
82,bio_source_CD4 T-cells,5,0.5549638874486547,0.2923329707086807,9.80099105834961
83,bio_source_CD4 T-cells,6,0.5631417083245973,0.2871764555115934,9.777867317199709
84,bio_source_CD4 T-cells,7,0.5495983782339859,0.3105522427179985,9.845419883728027
85,bio_source_CD4 T-cells,8,0.5101105260962097,0.3232196144998321,9.755537271499634
86,bio_source_CD4 T-cells,9,0.5353782215886936,0.2960946319885558,10.20101261138916
87,bio_source_CD4 T-cells,mean,0.5374310184991224,0.3106261946247539,9.900876116752624
88,bio_source_CGR8 mESC,0,0.5613697761003039,0.2582723836638453,9.792488098144531
89,bio_source_CGR8 mESC,1,0.5734056994036265,0.2761770066534043,9.747621774673462
90,bio_source_CGR8 mESC,2,0.5501416093247807,0.2636757826991598,9.736272811889648
91,bio_source_CGR8 mESC,3,0.5782692292702689,0.2765450683026472,9.742683172225952
92,bio_source_CGR8 mESC,4,0.5299241608955034,0.3224715668710387,10.053931951522827
93,bio_source_CGR8 mESC,5,0.5323652238347361,0.2717850363463171,9.827876567840576
94,bio_source_CGR8 mESC,6,0.5325942504936448,0.2672114242164483,9.72112798690796
95,bio_source_CGR8 mESC,7,0.5784410027683056,0.2666422955047732,9.873350620269775
96,bio_source_CGR8 mESC,8,0.5294001935439985,0.2647043116960115,10.531386375427246
97,bio_source_CGR8 mESC,9,0.5313091611444075,0.2488516125567943,9.822143077850342
98,bio_source_CGR8 mESC,mean,0.5497220306779576,0.2716336488510439,9.884888243675231
99,bio_source_Cerebellum,0,0.5657587498977651,0.3692484869904651,9.82110071182251
100,bio_source_Cerebellum,1,0.6088785935564329,0.3543666281096255,9.831194639205933
101,bio_source_Cerebellum,2,0.5947779095441414,0.3213445720112122,9.87759566307068
102,bio_source_Cerebellum,3,0.6075186099446255,0.3597824086651369,10.013792991638184
103,bio_source_Cerebellum,4,0.5614573894142287,0.3872160843007183,9.748082876205444
104,bio_source_Cerebellum,5,0.6178667079882085,0.2993442285228063,9.692220211029053
105,bio_source_Cerebellum,6,0.5952449811485641,0.3386910391732634,9.782350540161133
106,bio_source_Cerebellum,7,0.5979575360476411,0.3345773291466799,10.374769449234009
107,bio_source_Cerebellum,8,0.6104349240829088,0.3047184968506387,9.956236600875854
108,bio_source_Cerebellum,9,0.586313952923014,0.3397699347755087,9.751869678497314
109,bio_source_Cerebellum,mean,0.594620935454753,0.3409059208546056,9.884921336174012
110,bio_source_DRG neuronal culture,0,-1.127092536482757,1.4236608394920889,9.59237551689148
111,bio_source_DRG neuronal culture,1,-1.2873842998935785,1.6582431803915505,9.926069736480711
112,bio_source_DRG neuronal culture,2,-1.3793883587826397,1.555659116823079,10.260808944702148
113,bio_source_DRG neuronal culture,3,-1.0077136834156135,1.5474098658291788,9.714767694473268
114,bio_source_DRG neuronal culture,4,-1.188086263644362,1.554288081062505,9.681389093399048
115,bio_source_DRG neuronal culture,5,-1.033464016840627,1.473598162030652,9.68309497833252
116,bio_source_DRG neuronal culture,6,-0.8043347795330757,1.5144185352843358,10.075437307357788
117,bio_source_DRG neuronal culture,7,-0.9376874812670252,1.5155998332914946,9.68731451034546
118,bio_source_DRG neuronal culture,8,-0.8871628624420935,1.6489685225905906,10.027516841888428
119,bio_source_DRG neuronal culture,9,-1.1222367125463113,1.417682622803386,9.766422271728516
120,bio_source_DRG neuronal culture,mean,-1.077455099484808,1.5309528759598865,9.841519689559936
121,bio_source_Dorsal section of lumbar spinal cord,0,0.3776971726420113,0.2987883351123054,9.925994634628296
122,bio_source_Dorsal section of lumbar spinal cord,1,0.4290153041403719,0.2647040383212506,10.256692171096802
123,bio_source_Dorsal section of lumbar spinal cord,2,0.3804378844568175,0.2867415215036585,9.715969800949097
124,bio_source_Dorsal section of lumbar spinal cord,3,0.3656206282884044,0.2771900005004579,9.75782322883606
125,bio_source_Dorsal section of lumbar spinal cord,4,0.3774907567412531,0.3003122006619474,9.842113494873049
126,bio_source_Dorsal section of lumbar spinal cord,5,0.4362772653135152,0.2544600198354123,9.827069282531738
127,bio_source_Dorsal section of lumbar spinal cord,6,0.3944507635943537,0.2690941110597369,10.197262525558472
128,bio_source_Dorsal section of lumbar spinal cord,7,0.4257312962106747,0.2666181595811339,9.849122524261476
129,bio_source_Dorsal section of lumbar spinal cord,8,0.4492284666313476,0.2500841472635,9.834840059280396
130,bio_source_Dorsal section of lumbar spinal cord,9,0.4279189460373384,0.2840623676651402,9.84052848815918
131,bio_source_Dorsal section of lumbar spinal cord,mean,0.4063868484056088,0.2752054901504543,9.904741621017456
132,bio_source_E14 mESC,0,0.4149001283404662,0.2262438430687857,10.253779411315918
133,bio_source_E14 mESC,1,0.4356725072254093,0.2373540470382938,9.80297565460205
134,bio_source_E14 mESC,2,0.4165566385637322,0.2387824662598039,9.794678688049316
135,bio_source_E14 mESC,3,0.4277449446203416,0.271022964701714,9.730635643005373
136,bio_source_E14 mESC,4,0.3744918744759331,0.2754098412665909,9.831538438796995
137,bio_source_E14 mESC,5,0.4461630947611901,0.2343272026586483,10.260726690292358
138,bio_source_E14 mESC,6,0.3662375750596195,0.2606869691343904,9.833247423171995
139,bio_source_E14 mESC,7,0.4011498898988574,0.2458054350192182,9.994539976119995
140,bio_source_E14 mESC,8,0.3988077549971923,0.2264644845362244,9.868265628814695
141,bio_source_E14 mESC,9,0.372178027861873,0.2541584819845558,10.295023202896118
142,bio_source_E14 mESC,mean,0.4053902435804615,0.2470255735668226,9.966541075706482
143,bio_source_E14Tg2a mESC,0,0.480712090624393,0.2748015827756948,9.829741716384888
144,bio_source_E14Tg2a mESC,1,0.5182607868060676,0.2776095302905846,9.728281497955322
145,bio_source_E14Tg2a mESC,2,0.4781780580379546,0.2694978528566074,9.76687717437744
146,bio_source_E14Tg2a mESC,3,0.5432569132020235,0.254259325277071,9.78328537940979
147,bio_source_E14Tg2a mESC,4,0.4960827821704313,0.2944311914760593,10.208545207977297
148,bio_source_E14Tg2a mESC,5,0.4996549054277506,0.2684435989956605,10.000165462493896
149,bio_source_E14Tg2a mESC,6,0.5036829810840685,0.2424952619043764,9.784849166870115
150,bio_source_E14Tg2a mESC,7,0.5416265783318415,0.2570606460270528,9.69106101989746
151,bio_source_E14Tg2a mESC,8,0.5054298139653592,0.2486764318782597,10.1169114112854
152,bio_source_E14Tg2a mESC,9,0.4922613433541598,0.2535717617392347,9.692646026611328
153,bio_source_E14Tg2a mESC,mean,0.505914625300405,0.2640847183220601,9.860236406326294
154,bio_source_ES cell derived neurons,0,0.5040502916011501,0.3941061908276173,9.834814548492432
155,bio_source_ES cell derived neurons,1,0.5260007950202099,0.377533422565352,9.811195373535156
156,bio_source_ES cell derived neurons,2,0.4721199546583929,0.4281455836438447,9.806955575942991
157,bio_source_ES cell derived neurons,3,0.515824504128134,0.4051790061740188,10.141610145568848
158,bio_source_ES cell derived neurons,4,0.4830620952625125,0.4270005476568825,9.869437217712402
159,bio_source_ES cell derived neurons,5,0.5195245320010202,0.3542582588500524,9.842787027359009
160,bio_source_ES cell derived neurons,6,0.470295007301899,0.3982909345688669,9.833975315093994
161,bio_source_ES cell derived neurons,7,0.4967825863924966,0.3898225598745811,10.290709495544434
162,bio_source_ES cell derived neurons,8,0.4325253276845718,0.4333388996287292,9.825576305389404
163,bio_source_ES cell derived neurons,9,0.4860130277053422,0.3954961265931995,9.906443119049072
164,bio_source_ES cell derived neurons,mean,0.4906198121755729,0.4003171530383144,9.916350412368775
165,bio_source_Epiblast like cells,0,0.5130084964004119,0.2367959823201814,9.780923843383787
166,bio_source_Epiblast like cells,1,0.569039743986385,0.2118652030086346,10.248610019683838
167,bio_source_Epiblast like cells,2,0.5247073577331712,0.2179425460011981,9.795714378356934
168,bio_source_Epiblast like cells,3,0.586387578148301,0.2043563874514446,9.709797382354736
169,bio_source_Epiblast like cells,4,0.5109558143178557,0.2620972054258619,9.845359086990356
170,bio_source_Epiblast like cells,5,0.5578692326749702,0.2145475283719035,9.734122276306152
171,bio_source_Epiblast like cells,6,0.5502514852422102,0.2136233941283607,10.212809085845947
172,bio_source_Epiblast like cells,7,0.5565931057892093,0.2194870821030509,9.68381690979004
173,bio_source_Epiblast like cells,8,0.527172501448467,0.2217493982171466,9.949557781219482
174,bio_source_Epiblast like cells,9,0.5364789186125379,0.2109953838499182,9.753848791122437
175,bio_source_Epiblast like cells,mean,0.5432464234353519,0.22134601108777,9.871455955505372
176,bio_source_Epidermal basal cells,0,0.6405416375267272,0.2748232328185682,10.16698408126831
177,bio_source_Epidermal basal cells,1,0.6378638120669857,0.2678664923318517,9.792150497436523
178,bio_source_Epidermal basal cells,2,0.6634644794534732,0.2648408381164975,9.768361568450928
179,bio_source_Epidermal basal cells,3,0.6557669842581859,0.2607741311593741,9.77454710006714
180,bio_source_Epidermal basal cells,4,0.5916919690874929,0.333304794962294,10.279842376708984
181,bio_source_Epidermal basal cells,5,0.6510938667961985,0.2685644335929811,9.831175565719604
182,bio_source_Epidermal basal cells,6,0.6354626513507284,0.2674743661288958,9.842228174209597
183,bio_source_Epidermal basal cells,7,0.638198582891367,0.273200320689775,9.852116346359251
184,bio_source_Epidermal basal cells,8,0.5964384285594617,0.2769196186467671,10.206592321395874
185,bio_source_Epidermal basal cells,9,0.6156192591667681,0.285174531408894,9.763520240783691
186,bio_source_Epidermal basal cells,mean,0.6326141671157389,0.2772942759855898,9.927751827239993
187,bio_source_Fetal cortex,0,0.6312279340261149,0.2683160872209001,9.83723759651184
188,bio_source_Fetal cortex,1,0.6665603054849939,0.2748334071434723,9.71228575706482
189,bio_source_Fetal cortex,2,0.6294663867260446,0.2653620053518176,9.735061645507812
190,bio_source_Fetal cortex,3,0.6145589037474397,0.2979134490233023,10.17223596572876
191,bio_source_Fetal cortex,4,0.615091314371234,0.2906785339282096,9.739115476608276
192,bio_source_Fetal cortex,5,0.6512625030014279,0.2498281205038791,9.783226490020752
193,bio_source_Fetal cortex,6,0.6602634321301457,0.2581086639407408,9.767316102981567
194,bio_source_Fetal cortex,7,0.6542478137148687,0.2570302377941961,10.179290056228638
195,bio_source_Fetal cortex,8,0.6276759346873697,0.276894751342652,9.783528804779053
196,bio_source_Fetal cortex,9,0.6268255254942598,0.2647188224515258,9.802592992782593
197,bio_source_Fetal cortex,mean,0.63771800533839,0.2703684078700695,9.85118908882141
198,bio_source_Flt3L-DC,0,0.2702328712574503,0.4321875298627237,9.737734079360962
199,bio_source_Flt3L-DC,1,0.2724576867363545,0.4144792358361333,10.33094310760498
200,bio_source_Flt3L-DC,2,0.2570856593859929,0.4036086681946824,9.71513032913208
201,bio_source_Flt3L-DC,3,0.2653783146784662,0.3979446485511702,9.710807800292969
202,bio_source_Flt3L-DC,4,0.2697260275411024,0.4104131998858382,9.70411252975464
203,bio_source_Flt3L-DC,5,0.2722181634192837,0.3646387531787827,9.759276866912842
204,bio_source_Flt3L-DC,6,0.2502218502088257,0.4056371592259639,9.743017196655272
205,bio_source_Flt3L-DC,7,0.284099456966689,0.4107593651573398,9.780278205871582
206,bio_source_Flt3L-DC,8,0.2449352985979568,0.4531655315502725,9.762515783309937
207,bio_source_Flt3L-DC,9,0.253702904422756,0.4078568420636191,9.815454006195068
208,bio_source_Flt3L-DC,mean,0.2640058233214877,0.4100690933506526,9.805926990509032
209,bio_source_Forebrain,0,0.4238895186159995,0.3286367599749721,10.340987920761108
210,bio_source_Forebrain,1,0.4286068394297011,0.3417052059724051,9.725485801696776
211,bio_source_Forebrain,2,0.428601947934127,0.3246034790476186,9.67337727546692
212,bio_source_Forebrain,3,0.4241170228394438,0.3513487974857285,9.715156078338625
213,bio_source_Forebrain,4,0.3904139287971949,0.383801167106347,10.198663711547852
214,bio_source_Forebrain,5,0.4908379141918201,0.3239080036470258,9.944583654403688
215,bio_source_Forebrain,6,0.4193333362664234,0.3371730483487971,9.847654342651367
216,bio_source_Forebrain,7,0.4618467431668357,0.3036580783350136,9.737508535385132
217,bio_source_Forebrain,8,0.4014668708156628,0.3585076166481017,10.265516519546509
218,bio_source_Forebrain,9,0.4083980565677306,0.3445439411793207,9.764018297195436
219,bio_source_Forebrain,mean,0.4277512178624939,0.339788609774533,9.921295213699342
220,bio_source_HFSC,0,0.176317337426105,0.7846071000233177,9.766642570495604
221,bio_source_HFSC,1,0.1312607037372404,0.8100383464333913,9.692065954208374
222,bio_source_HFSC,2,-0.0392931359266,0.7775827224751022,9.643907070159912
223,bio_source_HFSC,3,0.0776819948184535,0.926503226957512,10.005162239074709
224,bio_source_HFSC,4,0.1499993154377622,0.94170187219826,9.848251342773438
225,bio_source_HFSC,5,0.0730117501159864,0.7090268638903947,9.732448816299438
226,bio_source_HFSC,6,0.0302716470400318,0.8111285204711011,9.710341215133669
227,bio_source_HFSC,7,0.124142705186785,0.8643312173111909,10.104451179504396
228,bio_source_HFSC,8,-0.0200274708842589,0.8631945875703896,9.635029077529907
229,bio_source_HFSC,9,0.0381768021823563,0.8596631663310049,9.714527606964111
230,bio_source_HFSC,mean,0.0741541649133862,0.8347777623661665,9.785282707214355
231,bio_source_Ileum,0,0.4010279563467186,0.3021399027577925,9.736469030380247
232,bio_source_Ileum,1,0.4058449114231707,0.2956662149514914,10.114546060562134
233,bio_source_Ileum,2,0.4126395041419908,0.2903418377035298,9.71969747543335
234,bio_source_Ileum,3,0.3967561801391374,0.3204872111468086,9.66974687576294
235,bio_source_Ileum,4,0.3585169013025315,0.3452978468865086,9.786534309387209
236,bio_source_Ileum,5,0.4229537989355939,0.2782788979332923,10.05814504623413
237,bio_source_Ileum,6,0.4164573745838014,0.2854060184603473,9.636831283569336
238,bio_source_Ileum,7,0.4151655173084509,0.2966301956955224,9.788315534591677
239,bio_source_Ileum,8,0.4316329324146373,0.2747798226252655,9.685734748840332
240,bio_source_Ileum,9,0.4036205114327914,0.2889681038993072,9.812466382980348
241,bio_source_Ileum,mean,0.4064615588028825,0.2977996052059866,9.80084867477417
242,bio_source_J1 mESC,0,0.5105052256016597,0.325896095261203,10.096381902694702
243,bio_source_J1 mESC,1,0.550535847482764,0.3258585773749968,9.717578887939451
244,bio_source_J1 mESC,2,0.4970646742491672,0.3079060296450056,9.738443374633787
245,bio_source_J1 mESC,3,0.4959978097420903,0.3255433068825759,9.694525241851808
246,bio_source_J1 mESC,4,0.4746757286303437,0.3882015107898979,10.20569109916687
247,bio_source_J1 mESC,5,0.4829335634475289,0.3614599163902586,9.658170461654665
248,bio_source_J1 mESC,6,0.5164558095282842,0.3093859525514847,9.692967414855955
249,bio_source_J1 mESC,7,0.5047590912213464,0.3614468129484199,9.51062798500061
250,bio_source_J1 mESC,8,0.4994308587648385,0.3253152864655613,9.93235731124878
251,bio_source_J1 mESC,9,0.4807107503991364,0.3279597413287446,9.509899854660034
252,bio_source_J1 mESC,mean,0.5013069359067159,0.3358973229638148,9.775664353370669
253,bio_source_KH2 mESC,0,0.5515082122817814,0.3284820551387059,9.535581827163696
254,bio_source_KH2 mESC,1,0.5826056131952972,0.325458761267032,9.464650630950928
255,bio_source_KH2 mESC,2,0.5480339281832917,0.3035544201666376,9.418771266937256
256,bio_source_KH2 mESC,3,0.5816406031791079,0.3157567327114515,9.49163007736206
257,bio_source_KH2 mESC,4,0.5388954541527995,0.3550591997075803,9.568021059036257
258,bio_source_KH2 mESC,5,0.5599631417551324,0.3532506966582203,9.509316682815552
259,bio_source_KH2 mESC,6,0.573315271106448,0.288695134544878,9.786252975463867
260,bio_source_KH2 mESC,7,0.5767587940912562,0.3064285659263149,10.127503156661987
261,bio_source_KH2 mESC,8,0.547128131682358,0.3042344779437398,9.662150621414185
262,bio_source_KH2 mESC,9,0.5315397021103814,0.3029509279391468,9.665361881256104
263,bio_source_KH2 mESC,mean,0.5591388851737854,0.3183870972003707,9.62292401790619
264,bio_source_KRPC-A cells (from gen. eng. murine tumors),0,0.2145358888854092,0.49240542045731,9.676265716552734
265,bio_source_KRPC-A cells (from gen. eng. murine tumors),1,0.2617505684161306,0.5277914889078418,10.031832456588743
266,bio_source_KRPC-A cells (from gen. eng. murine tumors),2,0.0889889037488962,0.5592405643980151,9.595940589904783
267,bio_source_KRPC-A cells (from gen. eng. murine tumors),3,0.1899769462427319,0.5733169183339872,9.643529415130615
268,bio_source_KRPC-A cells (from gen. eng. murine tumors),4,0.1513609063770514,0.6642962495053358,9.595412492752075
269,bio_source_KRPC-A cells (from gen. eng. murine tumors),5,0.0441717231670168,0.5920141357493153,9.972891569137571
270,bio_source_KRPC-A cells (from gen. eng. murine tumors),6,0.1171620050494911,0.5246232724519322,9.633750200271606
271,bio_source_KRPC-A cells (from gen. eng. murine tumors),7,0.148385412241631,0.611175596244581,9.649507761001589
272,bio_source_KRPC-A cells (from gen. eng. murine tumors),8,0.0702086524326995,0.5526662383593636,9.707381963729858
273,bio_source_KRPC-A cells (from gen. eng. murine tumors),9,0.0883397782887156,0.5722859579486558,9.604777812957764
274,bio_source_KRPC-A cells (from gen. eng. murine tumors),mean,0.1374880784849773,0.5669815842356337,9.711128997802737
275,bio_source_MN1 cells,0,0.400501783793353,0.1680231142864952,9.626216173171995
276,bio_source_MN1 cells,1,0.3409069616099316,0.1923283817215743,9.640893459320068
277,bio_source_MN1 cells,2,0.3601021102911306,0.1784050033837881,9.665749549865724
278,bio_source_MN1 cells,3,0.3876977180480848,0.1792067232998674,9.620392322540283
279,bio_source_MN1 cells,4,0.3419666688142058,0.2069649698510341,10.06325888633728
280,bio_source_MN1 cells,5,0.3729707184504029,0.170953622746958,9.729719161987305
281,bio_source_MN1 cells,6,0.3669787729313052,0.1573421440681181,9.650275230407717
282,bio_source_MN1 cells,7,0.394226376463335,0.1679816392131776,9.708581447601318
283,bio_source_MN1 cells,8,0.3388654900355606,0.1662303044311449,10.036803960800173
284,bio_source_MN1 cells,9,0.3740750553508827,0.1618022555366557,9.707054138183594
285,bio_source_MN1 cells,mean,0.3678291655788192,0.1749238158538813,9.744894433021546
286,bio_source_Mammary tissue,0,0.5215475521224209,0.7259494816171544,9.733846187591553
287,bio_source_Mammary tissue,1,0.5374302229953573,0.7107010346352782,9.652936935424805
288,bio_source_Mammary tissue,2,0.5209069817223904,0.7160887724356363,10.109092235565186
289,bio_source_Mammary tissue,3,0.5239846854290622,0.7910691167813803,9.675481081008911
290,bio_source_Mammary tissue,4,0.520946606344628,0.784142301385923,9.662843465805054
291,bio_source_Mammary tissue,5,0.5387686757138399,0.7125552903406179,9.713880062103271
292,bio_source_Mammary tissue,6,0.5066915059327277,0.7446021692550924,10.149974584579468
293,bio_source_Mammary tissue,7,0.5293331220579495,0.7616046719326858,9.679259777069092
294,bio_source_Mammary tissue,8,0.5326458192282955,0.6856971323938329,9.652149200439451
295,bio_source_Mammary tissue,9,0.5116845320580957,0.7249053142281853,9.825536966323853
296,bio_source_Mammary tissue,mean,0.5243939703604767,0.7357315285005787,9.785500049591064
297,bio_source_Mouse back skins,0,0.3306685118728061,0.5493074270479451,10.10275650024414
298,bio_source_Mouse back skins,1,0.3656189151458379,0.487893417820031,9.760881423950195
299,bio_source_Mouse back skins,2,0.375098347487377,0.4582701257117543,9.777490615844728
300,bio_source_Mouse back skins,3,0.3599484923577348,0.5061730812010782,9.716610670089722
301,bio_source_Mouse back skins,4,0.3087288751646417,0.5684731484354868,10.27363419532776
302,bio_source_Mouse back skins,5,0.4142452649337593,0.5049006445180688,9.810674667358398
303,bio_source_Mouse back skins,6,0.3962469752073111,0.4874523870813494,9.721745729446411
304,bio_source_Mouse back skins,7,0.3942125800819004,0.4849245971384469,9.895832538604736
305,bio_source_Mouse back skins,8,0.3824935805729741,0.5066999043139393,10.391598224639893
306,bio_source_Mouse back skins,9,0.3413895171077942,0.5233480347666927,9.83086347579956
307,bio_source_Mouse back skins,mean,0.3668651059932136,0.5077442768034793,9.928208804130554
308,bio_source_NSC,0,0.3949492436980677,0.3302560702632857,9.887131929397585
309,bio_source_NSC,1,0.4024683989344307,0.3719970799160683,9.852696895599363
310,bio_source_NSC,2,0.3821823702856776,0.340440293439299,10.4535813331604
311,bio_source_NSC,3,0.4451776515997132,0.3420218640313291,9.644884586334229
312,bio_source_NSC,4,0.4037124668710244,0.3716393546789525,9.575157403945925
313,bio_source_NSC,5,0.4183496699711575,0.3244202691468577,9.669467687606812
