,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
65,bio_source_Bone marrow derived primary dendritic cells,mean,0.2556943267651038,0.5393698736143173,7.754805159568787
66,bio_source_Bone marrow derived regulatory dendritic cells,0,0.2176476566739695,0.5651687399399333,7.719813585281372
67,bio_source_Bone marrow derived regulatory dendritic cells,1,0.205518306747218,0.543083142941055,7.661534070968628
68,bio_source_Bone marrow derived regulatory dendritic cells,2,0.1515048992285266,0.499118682697078,7.65993332862854
69,bio_source_Bone marrow derived regulatory dendritic cells,3,0.1394044348569341,0.6141177972224663,7.740957260131836
70,bio_source_Bone marrow derived regulatory dendritic cells,4,0.1864715741853281,0.5071100592080074,7.637768983840942
71,bio_source_Bone marrow derived regulatory dendritic cells,5,0.1969061535038203,0.5140205129786143,7.714953184127808
72,bio_source_Bone marrow derived regulatory dendritic cells,6,0.1870118972417273,0.5152960259264151,7.703198671340942
73,bio_source_Bone marrow derived regulatory dendritic cells,7,0.1840587280983081,0.539815530417845,7.799366474151611
74,bio_source_Bone marrow derived regulatory dendritic cells,8,0.142654684698536,0.5694263122006334,7.682082176208496
75,bio_source_Bone marrow derived regulatory dendritic cells,9,0.1759421327455499,0.5667309277069361,7.678229331970215
76,bio_source_Bone marrow derived regulatory dendritic cells,mean,0.1787120467979918,0.5433887731238983,7.699783706665039
77,bio_source_CD4 T-cells,0,0.5267705811962363,0.3038960732569246,7.679853916168213
78,bio_source_CD4 T-cells,1,0.5248819355580938,0.3140701430829596,7.702157497406006
79,bio_source_CD4 T-cells,2,0.5326322181064191,0.2887142910292741,7.815033435821533
80,bio_source_CD4 T-cells,3,0.5490384366469706,0.3508857066469271,7.698721885681152
81,bio_source_CD4 T-cells,4,0.5273053902647856,0.3389956808907224,7.699239730834961
82,bio_source_CD4 T-cells,5,0.5535944846034258,0.2932324968157818,7.762443542480469
83,bio_source_CD4 T-cells,6,0.5697626822592547,0.2828240422397806,7.737646579742432
84,bio_source_CD4 T-cells,7,0.5515577499802067,0.3092012544872695,7.830467462539673
85,bio_source_CD4 T-cells,8,0.5213579411695672,0.3157987872361621,7.7197113037109375
86,bio_source_CD4 T-cells,9,0.5435195622032453,0.2909063102929999,7.657593488693237
87,bio_source_CD4 T-cells,mean,0.5400420981988205,0.3088524785978802,7.730286884307861
88,bio_source_CGR8 mESC,0,0.5535850004436949,0.2628561821701253,7.772436380386352
89,bio_source_CGR8 mESC,1,0.5733991239327633,0.2761812636110283,7.899826526641846
90,bio_source_CGR8 mESC,2,0.5584160382641186,0.2588258864380415,7.801575422286987
91,bio_source_CGR8 mESC,3,0.5737467538656589,0.2795106291686491,7.760783672332764
92,bio_source_CGR8 mESC,4,0.5236350528849181,0.3267858888286576,7.766136169433594
93,bio_source_CGR8 mESC,5,0.5362446271872061,0.2695303627529647,7.803923845291138
94,bio_source_CGR8 mESC,6,0.529971991403964,0.2687105448129711,7.885660648345947
95,bio_source_CGR8 mESC,7,0.5652407278623955,0.2749916644550731,7.705880641937256
96,bio_source_CGR8 mESC,8,0.5334980251665449,0.2623993517614525,7.779316663742065
97,bio_source_CGR8 mESC,9,0.5162797840805806,0.2568314670962806,7.711180686950684
98,bio_source_CGR8 mESC,mean,0.5464017125091846,0.2736623241095244,7.788672065734863
99,bio_source_Cerebellum,0,0.5621001797045109,0.3723594800342847,7.75578761100769
100,bio_source_Cerebellum,1,0.6193204521879909,0.3449060202945008,7.797638177871704
101,bio_source_Cerebellum,2,0.5962994318343393,0.3201379918650037,7.760848760604858
102,bio_source_Cerebellum,3,0.6137564349963941,0.3540642783822198,7.712409973144531
103,bio_source_Cerebellum,4,0.5628376785676622,0.3859973426133795,7.728064775466919
104,bio_source_Cerebellum,5,0.6242895930983473,0.2943128595518824,7.788423776626587
105,bio_source_Cerebellum,6,0.5979190655115494,0.3364534179714151,7.799027442932129
106,bio_source_Cerebellum,7,0.5980704658741017,0.3344833496218636,7.698239326477051
107,bio_source_Cerebellum,8,0.6066255979454496,0.3076981585461533,7.707608699798584
108,bio_source_Cerebellum,9,0.583654584282562,0.3419541358523758,7.725326299667358
109,bio_source_Cerebellum,mean,0.5964873484002908,0.339236703473308,7.747337484359742
110,bio_source_DRG neuronal culture,0,-1.131250001511212,1.4264434265450974,7.797054767608643
111,bio_source_DRG neuronal culture,1,-1.3528318063177829,1.7056894626829078,7.669154167175293
112,bio_source_DRG neuronal culture,2,-1.3536865274619911,1.5388550973928616,7.6464927196502686
113,bio_source_DRG neuronal culture,3,-0.9746280544983212,1.5219097016241503,7.672500133514404
114,bio_source_DRG neuronal culture,4,-1.1862761436870652,1.5530022780657649,7.6803388595581055
115,bio_source_DRG neuronal culture,5,-0.9543034295796576,1.4162325558891329,7.773926019668579
116,bio_source_DRG neuronal culture,6,-0.7886495355472039,1.5012535591989065,7.6966447830200195
117,bio_source_DRG neuronal culture,7,-0.989656620081054,1.5562485028444106,7.649193286895752
118,bio_source_DRG neuronal culture,8,-0.8962732060123058,1.6569289747996938,7.648443698883057
119,bio_source_DRG neuronal culture,9,-1.1553491689356243,1.43980218832779,7.671088933944702
120,bio_source_DRG neuronal culture,mean,-1.0782904493632215,1.5316365747370717,7.690483736991882
121,bio_source_Dorsal section of lumbar spinal cord,0,0.372213710999177,0.3014211278667116,7.787494659423828
122,bio_source_Dorsal section of lumbar spinal cord,1,0.4122063213362826,0.2724965512564988,7.697289228439331
123,bio_source_Dorsal section of lumbar spinal cord,2,0.3837621486755203,0.2852030081632886,7.693845272064209
124,bio_source_Dorsal section of lumbar spinal cord,3,0.3848106196646657,0.2688049962642107,7.677578926086426
125,bio_source_Dorsal section of lumbar spinal cord,4,0.3771626349875019,0.300470493839151,7.812013626098633
126,bio_source_Dorsal section of lumbar spinal cord,5,0.4392413825889142,0.2531220405518342,7.694496393203735
127,bio_source_Dorsal section of lumbar spinal cord,6,0.3920331311383733,0.2701684591350028,7.692165851593018
128,bio_source_Dorsal section of lumbar spinal cord,7,0.429621729175448,0.2648119318166793,7.7024900913238525
129,bio_source_Dorsal section of lumbar spinal cord,8,0.4444195719639805,0.252267681177849,7.712825775146484
130,bio_source_Dorsal section of lumbar spinal cord,9,0.4250639969261682,0.2854799702906161,7.803521871566772
131,bio_source_Dorsal section of lumbar spinal cord,mean,0.4060535247456032,0.2754246260361842,7.727372169494629
132,bio_source_E14 mESC,0,0.4301367965602862,0.2203521952654137,7.686721801757812
133,bio_source_E14 mESC,1,0.4304841138283469,0.2395362660267126,7.705878734588623
134,bio_source_E14 mESC,2,0.4059265459560567,0.2431329823462024,7.700542449951172
135,bio_source_E14 mESC,3,0.4265122484250542,0.2716067760185082,7.77103590965271
136,bio_source_E14 mESC,4,0.3740426049027784,0.2756076536638716,7.852906227111816
137,bio_source_E14 mESC,5,0.4414392896433523,0.2363258344376018,7.747634649276733
138,bio_source_E14 mESC,6,0.3593071948111739,0.263537658526533,7.716069936752319
139,bio_source_E14 mESC,7,0.4030424632702495,0.2450286048692125,7.714327335357666
140,bio_source_E14 mESC,8,0.4093245651714303,0.2225028832100746,7.705062627792358
141,bio_source_E14 mESC,9,0.3785336105710412,0.251585578637468,7.749688625335693
142,bio_source_E14 mESC,mean,0.405874943313977,0.2469216433001599,7.73498682975769
143,bio_source_E14Tg2a mESC,0,0.4827220250670587,0.2737379470619652,7.657197713851929
144,bio_source_E14Tg2a mESC,1,0.5150057524179361,0.279485293240372,7.690735101699829
145,bio_source_E14Tg2a mESC,2,0.4840711461600765,0.2664543346219485,7.661222696304321
146,bio_source_E14Tg2a mESC,3,0.5404605995967162,0.2558159745862766,7.78259539604187
147,bio_source_E14Tg2a mESC,4,0.4885279386623113,0.2988453720136715,7.671314716339111
148,bio_source_E14Tg2a mESC,5,0.5084884603567119,0.2637042474905088,7.656654357910156
149,bio_source_E14Tg2a mESC,6,0.5073961508875866,0.2406810462928177,7.685169696807861
150,bio_source_E14Tg2a mESC,7,0.5342788872798772,0.26118130861205,7.670840501785278
151,bio_source_E14Tg2a mESC,8,0.5110649497534356,0.2458430110605516,7.768667936325073
152,bio_source_E14Tg2a mESC,9,0.4921453314954498,0.2536296996783904,7.701873302459717
153,bio_source_E14Tg2a mESC,mean,0.5064161241677161,0.2639378234658552,7.694627141952514
154,bio_source_ES cell derived neurons,0,0.5071761898999869,0.3916221972883401,7.664988279342651
155,bio_source_ES cell derived neurons,1,0.511105368945112,0.389397411212634,7.6620705127716064
156,bio_source_ES cell derived neurons,2,0.4661400393320749,0.4329956899513684,7.766224384307861
157,bio_source_ES cell derived neurons,3,0.504433826603766,0.4147112180234875,7.663426160812378
158,bio_source_ES cell derived neurons,4,0.4706221443763745,0.4372761838455332,7.675494909286499
159,bio_source_ES cell derived neurons,5,0.5254641531483963,0.3498789304846282,7.647024631500244
160,bio_source_ES cell derived neurons,6,0.456846149764661,0.4084032765539894,7.654200553894043
161,bio_source_ES cell derived neurons,7,0.5066842099071521,0.3821521650889032,7.746971368789673
162,bio_source_ES cell derived neurons,8,0.4369737653534914,0.4299419531594688,7.687559604644775
163,bio_source_ES cell derived neurons,9,0.4916020543995715,0.3911955537613136,7.685006141662598
164,bio_source_ES cell derived neurons,mean,0.4877047901730587,0.4027574579369666,7.685296654701233
165,bio_source_Epiblast like cells,0,0.5135461537516691,0.2365345504477533,7.691488981246948
166,bio_source_Epiblast like cells,1,0.5632718173736873,0.2147007845400776,7.830476999282837
167,bio_source_Epiblast like cells,2,0.5196289095398972,0.2202712374862978,7.741211891174316
168,bio_source_Epiblast like cells,3,0.5746945485109147,0.2101336445375862,7.739939451217651
169,bio_source_Epiblast like cells,4,0.5122956709307014,0.2613791257836138,7.709296941757202
170,bio_source_Epiblast like cells,5,0.5524756790831202,0.2171647938458128,7.74871039390564
171,bio_source_Epiblast like cells,6,0.5393680828925704,0.2187928372133405,7.848802089691162
172,bio_source_Epiblast like cells,7,0.5462974278728839,0.2245834582163478,7.771999359130859
173,bio_source_Epiblast like cells,8,0.5222401843939024,0.2240625850390138,7.756805658340454
174,bio_source_Epiblast like cells,9,0.5245199666158795,0.2164391139590746,7.73331093788147
175,bio_source_Epiblast like cells,mean,0.5368338440965226,0.2244062131068918,7.757204270362854
176,bio_source_Epidermal basal cells,0,0.6334981964980578,0.2802082827596718,7.862998723983765
177,bio_source_Epidermal basal cells,1,0.6260852973253822,0.276578876053348,7.684767484664917
178,bio_source_Epidermal basal cells,2,0.6644666310518572,0.2640521823787472,7.751688718795776
179,bio_source_Epidermal basal cells,3,0.6459593041355163,0.268203950920174,7.733307838439941
180,bio_source_Epidermal basal cells,4,0.6017575359556175,0.3250882000213082,7.856095314025879
181,bio_source_Epidermal basal cells,5,0.65821729401444,0.2630812992653011,7.780140399932861
182,bio_source_Epidermal basal cells,6,0.636518585912948,0.266699588376356,7.746114253997803
183,bio_source_Epidermal basal cells,7,0.6380589146176583,0.2733057857746616,7.697449684143066
184,bio_source_Epidermal basal cells,8,0.6017227461401349,0.2732935766427552,7.751780986785889
185,bio_source_Epidermal basal cells,9,0.6068746211063314,0.2916622343458821,7.857030391693115
186,bio_source_Epidermal basal cells,mean,0.6313159126757943,0.2782173976538205,7.772137379646301
187,bio_source_Fetal cortex,0,0.6321340023576854,0.2676568379666494,7.750530958175659
188,bio_source_Fetal cortex,1,0.6609069121123693,0.2794931443855565,7.710082054138184
189,bio_source_Fetal cortex,2,0.6313573491382167,0.2640077703788951,7.746112823486328
190,bio_source_Fetal cortex,3,0.6134405458432075,0.2987778453311469,7.858678817749023
191,bio_source_Fetal cortex,4,0.6188560008096341,0.2878354867965869,7.747370719909668
192,bio_source_Fetal cortex,5,0.6477768360205817,0.2523251781418503,7.720897912979126
193,bio_source_Fetal cortex,6,0.6590464094861858,0.2590332747078057,7.748419761657715
194,bio_source_Fetal cortex,7,0.6554307609704915,0.256150841433243,7.744614601135254
195,bio_source_Fetal cortex,8,0.6306266070040389,0.2747003573898149,7.846943140029907
196,bio_source_Fetal cortex,9,0.629398171147087,0.2628938644913024,7.727125644683838
197,bio_source_Fetal cortex,mean,0.6378973594889499,0.2702874601022851,7.76007764339447
198,bio_source_Flt3L-DC,0,0.2603342651433836,0.4380497480375733,7.758435964584351
199,bio_source_Flt3L-DC,1,0.2878884883531187,0.4056883425150767,7.691920518875122
200,bio_source_Flt3L-DC,2,0.2535011548945257,0.4055560489421629,7.785347700119018
201,bio_source_Flt3L-DC,3,0.2711842621481982,0.394799566161807,7.701306104660034
202,bio_source_Flt3L-DC,4,0.2564765783349786,0.4178593763216501,7.670002222061157
203,bio_source_Flt3L-DC,5,0.2933733483731879,0.3540394226141449,7.689395427703857
204,bio_source_Flt3L-DC,6,0.2470796278231846,0.4073371316278307,7.795115232467651
205,bio_source_Flt3L-DC,7,0.2756395092724314,0.4156133952010016,7.675647020339966
206,bio_source_Flt3L-DC,8,0.2481077265953614,0.4512615423728162,7.660778284072876
207,bio_source_Flt3L-DC,9,0.260676209051869,0.4040458798856438,7.650895357131958
208,bio_source_Flt3L-DC,mean,0.2654261169990239,0.4094250453679707,7.707884383201599
209,bio_source_Forebrain,0,0.4117209479598084,0.3355782056927625,7.653965711593628
210,bio_source_Forebrain,1,0.4489710392566028,0.3295269833815547,7.748819351196289
211,bio_source_Forebrain,2,0.4295906643127803,0.3240418026905819,7.665567398071289
212,bio_source_Forebrain,3,0.4335427132460966,0.345598141326071,7.6572113037109375
213,bio_source_Forebrain,4,0.3961266563748258,0.38020437968742,7.6777191162109375
214,bio_source_Forebrain,5,0.4943311067358044,0.3216857780437965,7.762352228164673
215,bio_source_Forebrain,6,0.4207839253184451,0.3363307414572206,7.711365461349487
216,bio_source_Forebrain,7,0.4478024203596282,0.3115827206576286,7.6640541553497314
217,bio_source_Forebrain,8,0.3986341171321168,0.3602043711335604,7.687689542770386
218,bio_source_Forebrain,9,0.4042390604738118,0.3469661051384765,7.675779104232788
219,bio_source_Forebrain,mean,0.428574265116992,0.3391719229209073,7.690452337265015
220,bio_source_HFSC,0,0.1519059689737153,0.8078603914658966,7.761467218399048
221,bio_source_HFSC,1,0.1136454355258467,0.8264633461949102,7.627197980880737
222,bio_source_HFSC,2,-0.0117470927635885,0.7569732077042629,7.654410362243652
223,bio_source_HFSC,3,0.0946898328677272,0.9094182120844464,7.671836614608765
224,bio_source_HFSC,4,0.1347156054291788,0.9586344448309876,7.756287097930908
225,bio_source_HFSC,5,0.0654759983466145,0.71479074541183,7.668812036514282
226,bio_source_HFSC,6,0.0719017812836509,0.7763070273251393,7.663445949554443
227,bio_source_HFSC,7,0.1026955784006835,0.8854961049163249,7.615316867828369
228,bio_source_HFSC,8,-0.0096652910621242,0.8544256300734471,7.79203724861145
229,bio_source_HFSC,9,0.0213948490935453,0.8746626246121937,7.666671276092529
230,bio_source_HFSC,mean,0.0735012666095249,0.8365031734619439,7.687748265266419
231,bio_source_Ileum,0,0.4134070914399508,0.2958954866570308,7.696250677108765
232,bio_source_Ileum,1,0.4060250497299175,0.295576573690569,7.629693508148193
233,bio_source_Ileum,2,0.4013379676548265,0.2959283708389656,7.646471977233887
234,bio_source_Ileum,3,0.4006540772895565,0.318416363264168,7.746870994567871
235,bio_source_Ileum,4,0.3510906241724342,0.349295267096974,7.677727460861206
236,bio_source_Ileum,5,0.4306089959759367,0.2745872008180192,7.679348230361938
237,bio_source_Ileum,6,0.4166144272925792,0.2853292052399441,7.674765586853027
238,bio_source_Ileum,7,0.4013072633264901,0.3036591529686103,7.756399631500244
239,bio_source_Ileum,8,0.4124651645175918,0.2840465732222842,7.648959398269653
240,bio_source_Ileum,9,0.3951872683991566,0.2930543246628787,7.670761346817017
241,bio_source_Ileum,mean,0.402869792979844,0.2995788518459444,7.68272488117218
242,bio_source_J1 mESC,0,0.5087081600521921,0.3270925465332718,7.683342695236206
243,bio_source_J1 mESC,1,0.5547453094631685,0.3228067449101239,7.671751022338867
244,bio_source_J1 mESC,2,0.4795541036250355,0.3186263151402543,7.739186525344849
245,bio_source_J1 mESC,3,0.4946213682025174,0.3264323731191607,7.67357873916626
246,bio_source_J1 mESC,4,0.473677514032051,0.3889391664366461,7.669851064682007
247,bio_source_J1 mESC,5,0.4727136060930501,0.3686042689718966,7.703212022781372
248,bio_source_J1 mESC,6,0.5129906096562445,0.3116030904766584,7.77632999420166
249,bio_source_J1 mESC,7,0.5057797707006172,0.3607018798496297,7.668177843093872
250,bio_source_J1 mESC,8,0.4875043934840967,0.3330661866903584,7.650360345840454
251,bio_source_J1 mESC,9,0.492726042979245,0.3203714227768193,7.686332941055298
252,bio_source_J1 mESC,mean,0.4983020878288218,0.337824399490482,7.692212319374084
253,bio_source_KH2 mESC,0,0.5529791544042227,0.3274047152528901,7.805310010910034
254,bio_source_KH2 mESC,1,0.5951446040714851,0.3156816186721265,7.673787117004394
255,bio_source_KH2 mESC,2,0.5492155839773825,0.3027607835160591,7.683407306671143
256,bio_source_KH2 mESC,3,0.5779434053566141,0.3185471925732108,7.662622213363647
257,bio_source_KH2 mESC,4,0.53816387951739,0.3556225259790609,7.686134576797485
258,bio_source_KH2 mESC,5,0.5522476519898879,0.3594445008443126,7.748993396759033
259,bio_source_KH2 mESC,6,0.5574878320937595,0.2994039889421697,7.678011417388916
260,bio_source_KH2 mESC,7,0.5836785043300661,0.30141866411264,7.691365480422974
261,bio_source_KH2 mESC,8,0.54589902415617,0.3050601792352677,7.674298048019409
262,bio_source_KH2 mESC,9,0.5344470826182697,0.3010707395289338,7.757870674133301
263,bio_source_KH2 mESC,mean,0.5587206722515247,0.3186414908656671,7.7061800241470335
264,bio_source_KRPC-A cells (from gen. eng. murine tumors),0,0.2273008129847709,0.4844031225428548,7.669569492340088
265,bio_source_KRPC-A cells (from gen. eng. murine tumors),1,0.2356101201602287,0.5464798962610324,7.648086786270142
266,bio_source_KRPC-A cells (from gen. eng. murine tumors),2,0.0627134506741826,0.5753702243635027,7.660608530044556
267,bio_source_KRPC-A cells (from gen. eng. murine tumors),3,0.1932630794065303,0.570991063866062,7.669660091400146
268,bio_source_KRPC-A cells (from gen. eng. murine tumors),4,0.1702234476442304,0.6495310619078223,7.765837907791138
269,bio_source_KRPC-A cells (from gen. eng. murine tumors),5,0.0771584207000248,0.5715830690979568,7.658148527145386
270,bio_source_KRPC-A cells (from gen. eng. murine tumors),6,0.1147980969953524,0.5260280162285151,7.658799886703491
271,bio_source_KRPC-A cells (from gen. eng. murine tumors),7,0.1550553966990462,0.6063887692147233,7.6598803997039795
272,bio_source_KRPC-A cells (from gen. eng. murine tumors),8,0.0628480410217686,0.5570413720182728,7.756253957748413
273,bio_source_KRPC-A cells (from gen. eng. murine tumors),9,0.069340438763319,0.584212611061011,7.65164852142334
274,bio_source_KRPC-A cells (from gen. eng. murine tumors),mean,0.1368311305049454,0.5672029206561753,7.679849410057068
275,bio_source_MN1 cells,0,0.3923006004899003,0.170321683860563,7.682165384292602
276,bio_source_MN1 cells,1,0.3360478907663424,0.1937462956996991,7.64864706993103
277,bio_source_MN1 cells,2,0.3671713895561352,0.1764340720657181,7.767260789871216
278,bio_source_MN1 cells,3,0.3863633511433206,0.1795972616462545,7.654988288879394
279,bio_source_MN1 cells,4,0.3546504565923607,0.202975658625154,7.65392804145813
280,bio_source_MN1 cells,5,0.386194825161351,0.1673481947129722,7.665549516677856
281,bio_source_MN1 cells,6,0.3653253435594801,0.1577531162619461,7.641868352890015
282,bio_source_MN1 cells,7,0.3869324999699183,0.1700042385505825,7.670239686965942
283,bio_source_MN1 cells,8,0.3472931090613865,0.164111332186952,7.71153974533081
284,bio_source_MN1 cells,9,0.3574689118133144,0.1660949610808488,7.64860200881958
285,bio_source_MN1 cells,mean,0.367974837811351,0.174838681469069,7.674478888511658
286,bio_source_Mammary tissue,0,0.5149400358659328,0.7359749774056128,7.710308313369751
287,bio_source_Mammary tissue,1,0.5284765434715806,0.7244576387578968,7.739238262176514
288,bio_source_Mammary tissue,2,0.5087039568616352,0.7343283391985906,7.676218032836914
289,bio_source_Mammary tissue,3,0.5365324534194913,0.7702165277198004,7.680823564529419
290,bio_source_Mammary tissue,4,0.5123398124519556,0.7982303994141142,7.672465085983276
291,bio_source_Mammary tissue,5,0.5370894676241652,0.715149495341183,7.7623186111450195
292,bio_source_Mammary tissue,6,0.5091410756647923,0.7409047771400721,7.641753196716309
293,bio_source_Mammary tissue,7,0.5373326954727035,0.7486602461154622,7.655647277832031
294,bio_source_Mammary tissue,8,0.5269511040348276,0.6940523585555265,7.6762309074401855
295,bio_source_Mammary tissue,9,0.505491512759521,0.7340988640855668,7.805774211883545
296,bio_source_Mammary tissue,mean,0.5216998657626605,0.7396073623733825,7.702077746391296
297,bio_source_Mouse back skins,0,0.3252237518181875,0.5537758364826549,7.668535232543945
298,bio_source_Mouse back skins,1,0.3788633124807929,0.4777073412849728,7.654725313186645
299,bio_source_Mouse back skins,2,0.3743856353366449,0.4587927914553941,7.623934745788574
300,bio_source_Mouse back skins,3,0.3399307339322278,0.5220037609823075,7.758592367172241
301,bio_source_Mouse back skins,4,0.313089963081101,0.5648867677963939,7.660520553588867
302,bio_source_Mouse back skins,5,0.4378287970189937,0.484572442564224,7.6523706912994385
303,bio_source_Mouse back skins,6,0.3878780039556084,0.4942092476626417,7.662865400314331
304,bio_source_Mouse back skins,7,0.3883304900321129,0.4896331302871063,7.639541864395142
305,bio_source_Mouse back skins,8,0.3802055760847398,0.508577344966838,7.760487556457519
306,bio_source_Mouse back skins,9,0.3366499712784364,0.5271141940670858,7.662882566452026
307,bio_source_Mouse back skins,mean,0.3662386235018845,0.5081272857549619,7.674445629119873
308,bio_source_NSC,0,0.399771849192133,0.3276237378146252,7.705716609954834
309,bio_source_NSC,1,0.4115887968262173,0.366319118487138,7.662201166152954
310,bio_source_NSC,2,0.378408038852124,0.3425200892220291,7.768806457519531
311,bio_source_NSC,3,0.4411341495250105,0.3445144927453523,7.633585929870605
312,bio_source_NSC,4,0.3930199829730275,0.3783035017472548,7.63239860534668
