,rank,mean_importance
BIOCHEMICAL.eCLIP.NPM1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.FAM120A.K562,146.0,11.19465000629425
BIOCHEMICAL.eCLIP.GRWD1.HepG2,1177.0,0.1817438006401062
BIOCHEMICAL.eCLIP.HNRNPC.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.YBX3.HepG2,751.0,1.1581058025360107
BIOCHEMICAL.eCLIP.SUGP2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.DGCR8.HepG2,1183.0,0.166354900598526
BIOCHEMICAL.eCLIP.DDX52.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.AKAP8L.K562,1120.0,0.2632118046283722
BIOCHEMICAL.eCLIP.RBFOX2.K562,1090.0,0.3317969024181366
BIOCHEMICAL.eCLIP.EIF4G2.K562,1130.0,0.2514600038528442
BIOCHEMICAL.eCLIP.FAM120A.HepG2,1142.0,0.23254199028015138
BIOCHEMICAL.eCLIP.SND1.K562,15.0,248.7625249862671
BIOCHEMICAL.eCLIP.HNRNPU.adrenal.gland,1283.0,0.05298129916191101
BIOCHEMICAL.eCLIP.PRPF4.HepG2,825.0,0.9362536013126374
BIOCHEMICAL.eCLIP.SAFB.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.NSUN2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SUPV3L1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.HNRNPU.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.WDR43.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.MATR3.K562,795.0,1.0378276228904724
BIOCHEMICAL.eCLIP.PUS1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.ZC3H11A.K562,1272.0,0.07086049914360046
BIOCHEMICAL.eCLIP.BUD13.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.HNRNPL.HepG2,1273.0,0.07064719796180725
BIOCHEMICAL.eCLIP.GTF2F1.K562,1258.0,0.08188779950141907
BIOCHEMICAL.eCLIP.ZNF622.K562,980.0,0.5702365100383758
BIOCHEMICAL.eCLIP.U2AF2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.RBM22.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.SERBP1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.RPS3.HepG2,12.0,301.7067237854004
BIOCHEMICAL.eCLIP.LARP7.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.RPS11.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.FXR2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SRSF7.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.XRN2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.AQR.HepG2,871.0,0.8296560287475586
BIOCHEMICAL.eCLIP.GRWD1.K562,376.0,3.2009778380393983
BIOCHEMICAL.eCLIP.XPO5.HepG2,755.0,1.1483361065387725
BIOCHEMICAL.eCLIP.NOLC1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SSB.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SUB1.HepG2,79.0,28.31433801651001
BIOCHEMICAL.eCLIP.LIN28B.HepG2,1189.0,0.15335299968719482
BIOCHEMICAL.eCLIP.ZNF800.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.CSTF2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.FTO.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.UCHL5.K562,991.0,0.5481390118598938
BIOCHEMICAL.eCLIP.FXR1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.DDX21.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.ZC3H8.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.ILF3.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.HNRNPA1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.DDX42.K562,1044.0,0.4098069965839386
BIOCHEMICAL.eCLIP.WRN.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.HLTF.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.FASTKD2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.HNRNPC.HepG2,1219.0,0.11921000480651855
BIOCHEMICAL.eCLIP.IGF2BP1.HepG2,1102.0,0.3062632977962494
BIOCHEMICAL.eCLIP.HNRNPM.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.PABPC4.K562,384.0,3.0954106867313387
BIOCHEMICAL.eCLIP.DDX55.K562,1075.0,0.35528019070625305
BIOCHEMICAL.eCLIP.FUBP3.HepG2,111.0,18.06676778793335
BIOCHEMICAL.eCLIP.APOBEC3C.K562,217.0,6.583124995231628
BIOCHEMICAL.eCLIP.FMR1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.FASTKD2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.IGF2BP2.K562,793.0,1.0424665093421936
BIOCHEMICAL.eCLIP.RPS3.K562,9.0,330.5785276949406
BIOCHEMICAL.eCLIP.LARP4.HepG2,30.0,110.61389001607895
BIOCHEMICAL.eCLIP.DDX24.K562,942.0,0.6640569806098938
BIOCHEMICAL.eCLIP.DGCR8.adrenal.gland,1469.5,0.0
BIOCHEMICAL.eCLIP.NIPBL.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.PPIL4.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.WDR3.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.TAF15.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.UCHL5.HepG2,1066.0,0.37278000116348264
BIOCHEMICAL.eCLIP.MATR3.HepG2,1265.0,0.07553840279579163
BIOCHEMICAL.eCLIP.PHF6.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.POLR2G.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.ZC3H11A.HepG2,1238.0,0.10065000057220459
BIOCHEMICAL.eCLIP.SAFB2.K562,1260.0,0.08080059885978699
BIOCHEMICAL.eCLIP.RBM15.K562,1082.0,0.34685109853744506
BIOCHEMICAL.eCLIP.UPF1.K562,44.0,79.47514964342118
BIOCHEMICAL.eCLIP.EWSR1.K562,1076.0,0.3534579873085022
BIOCHEMICAL.eCLIP.SND1.HepG2,7.0,345.5589754343033
BIOCHEMICAL.eCLIP.HNRNPUL1.HepG2,1224.0,0.11419199705123902
BIOCHEMICAL.eCLIP.TROVE2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.TIAL1.HepG2,443.0,2.583061808347702
BIOCHEMICAL.eCLIP.DDX6.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.TBRG4.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SLBP.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.DKC1.HepG2,1275.0,0.0683201014995575
BIOCHEMICAL.eCLIP.EIF3G.K562,86.0,23.780999970436095
BIOCHEMICAL.eCLIP.CPSF6.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.U2AF1.K562,1206.0,0.1317970037460327
BIOCHEMICAL.eCLIP.PCBP2.HepG2,1278.0,0.06415249705314637
BIOCHEMICAL.eCLIP.UTP18.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.METAP2.K562,336.0,3.6398695766925813
BIOCHEMICAL.eCLIP.SF3B4.K562,913.0,0.7224742949008942
BIOCHEMICAL.eCLIP.IGF2BP1.K562,222.0,6.401854956150055
BIOCHEMICAL.eCLIP.DHX30.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.CPEB4.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.GPKOW.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.STAU2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.UPF1.HepG2,25.0,132.08897637724877
BIOCHEMICAL.eCLIP.NCBP2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.XRN2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SLTM.K562,1210.0,0.126242995262146
BIOCHEMICAL.eCLIP.QKI.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.PABPN1.HepG2,559.0,1.879201304912567
BIOCHEMICAL.eCLIP.U2AF2.HepG2,511.0,2.0536698937416076
BIOCHEMICAL.eCLIP.TRA2A.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.PTBP1.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.NONO.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SMNDC1.HepG2,1227.0,0.11152399778366089
BIOCHEMICAL.eCLIP.YBX3.K562,273.0,4.788456809520722
BIOCHEMICAL.eCLIP.AKAP1.HepG2,46.0,74.15281321406364
BIOCHEMICAL.eCLIP.HNRNPM.HepG2,1140.0,0.23437590003013611
BIOCHEMICAL.eCLIP.TIA1.HepG2,320.0,3.976650321483612
BIOCHEMICAL.eCLIP.SRSF9.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.TRA2A.HepG2,1149.0,0.21698399782180786
BIOCHEMICAL.eCLIP.KHSRP.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.DDX3X.HepG2,115.0,17.27305473089218
BIOCHEMICAL.eCLIP.SRSF7.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.UTP18.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.QKI.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.TROVE2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.EFTUD2.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.DROSHA.K562,1113.0,0.27449779510498046
BIOCHEMICAL.eCLIP.HNRNPA1.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.DDX55.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.DDX51.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.LARP7.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.BCLAF1.HepG2,1096.0,0.32417660355567934
BIOCHEMICAL.eCLIP.AGGF1.K562,1159.0,0.20278398990631102
BIOCHEMICAL.eCLIP.EIF3H.HepG2,327.0,3.859590482711792
BIOCHEMICAL.eCLIP.TAF15.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SDAD1.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.SSB.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.DROSHA.HepG2,963.0,0.6139190018177032
BIOCHEMICAL.eCLIP.HNRNPK.HepG2,819.0,0.9601439952850341
BIOCHEMICAL.eCLIP.EXOSC5.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.LSM11.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.PRPF8.K562,1059.0,0.3825160026550293
BIOCHEMICAL.eCLIP.FUS.K562,1157.0,0.20471200942993165
BIOCHEMICAL.eCLIP.EXOSC5.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.EFTUD2.K562,1199.0,0.14533259868621826
BIOCHEMICAL.eCLIP.TBRG4.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.RBFOX2.HepG2,465.0,2.383894604444504
BIOCHEMICAL.eCLIP.CSTF2T.K562,997.0,0.5286725997924805
BIOCHEMICAL.eCLIP.PUM2.K562,423.0,2.7796751856803894
BIOCHEMICAL.eCLIP.MTPAP.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.NCBP2.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.IGF2BP3.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.SRSF1.K562,1246.0,0.0947613000869751
BIOCHEMICAL.eCLIP.SF3B1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.HNRNPUL1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.DDX59.HepG2,1229.0,0.1103909969329834
BIOCHEMICAL.eCLIP.G3BP1.HepG2,28.0,121.49179515242577
BIOCHEMICAL.eCLIP.PCBP1.K562,1279.0,0.06367430090904236
BIOCHEMICAL.eCLIP.DDX6.K562,1112.0,0.27453200817108153
BIOCHEMICAL.eCLIP.PTBP1.K562,1215.0,0.12059999704360962
BIOCHEMICAL.eCLIP.NOL12.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.HNRNPL.K562,990.0,0.552465808391571
BIOCHEMICAL.eCLIP.TIA1.K562,121.0,15.91619594693184
BIOCHEMICAL.eCLIP.HNRNPK.K562,1160.0,0.20123300552368165
BIOCHEMICAL.eCLIP.FTO.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.RBM5.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.GRSF1.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.YWHAG.K562,1186.0,0.16429139971733092
BIOCHEMICAL.eCLIP.SRSF1.HepG2,1170.0,0.19013099670410155
BIOCHEMICAL.eCLIP.ABCF1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.SMNDC1.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.WDR43.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.LARP4.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.AQR.K562,696.0,1.335333102941513
BIOCHEMICAL.eCLIP.SF3A3.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.SAFB.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.AATF.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.FKBP4.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.XRCC6.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.FUS.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.RBM22.K562,1469.5,0.0
BIOCHEMICAL.eCLIP.LSM11.HepG2,1184.0,0.16612850427627562
BIOCHEMICAL.eCLIP.PPIG.HepG2,60.0,45.48044174909592
BIOCHEMICAL.eCLIP.AGGF1.HepG2,1010.0,0.5008380055427551
BIOCHEMICAL.eCLIP.XRCC6.HepG2,1469.5,0.0
BIOCHEMICAL.eCLIP.SUPV3L1.HepG2,1469.5,0.0
GENETIC.MIR.hsa.let.7a.5p,1469.5,0.0
GENETIC.MIR.hsa.let.7b.5p,1469.5,0.0
GENETIC.MIR.hsa.let.7c.5p,1469.5,0.0
