,rank,mean_importance
3mer_freq_5_TTT,113.0,13.443513143062592
3mer_freq_5_TTG,190.0,6.25504322052002
3mer_freq_5_TTC,205.0,5.6950477212667465
3mer_freq_5_TGA,436.0,1.938593190908432
3mer_freq_5_TGT,341.0,2.6894617855548857
3mer_freq_5_TGG,279.0,3.5469209015369416
3mer_freq_5_TGC,252.0,4.291644185781479
3mer_freq_5_TCA,382.0,2.3206210911273955
3mer_freq_5_TCT,392.0,2.248516410589218
3mer_freq_5_TCG,153.0,8.6783007979393
3mer_freq_5_TCC,463.0,1.8160378098487855
3mer_freq_5_GAA,384.0,2.297650992870331
3mer_freq_5_GAT,256.0,4.152866590023041
3mer_freq_5_GAG,467.0,1.8054675102233886
3mer_freq_5_GAC,437.0,1.9342860937118531
3mer_freq_5_GTA,835.0,0.6251073002815246
3mer_freq_5_GTT,185.0,6.686434096097946
3mer_freq_5_GTG,472.0,1.7702009201049804
3mer_freq_5_GTC,357.0,2.578978604078293
3mer_freq_5_GGA,617.0,1.0649769127368927
3mer_freq_5_GGT,585.0,1.169129204750061
3mer_freq_5_GGG,31.0,94.55813950300217
3mer_freq_5_GGC,27.0,121.6993253827095
3mer_freq_5_GCA,187.0,6.568166428804398
3mer_freq_5_GCT,350.0,2.624548602104187
3mer_freq_5_GCG,249.0,4.417174905538559
3mer_freq_5_GCC,69.0,29.828165382146835
3mer_freq_5_CAA,482.0,1.724316692352295
3mer_freq_5_CAT,310.0,3.1364298105239867
3mer_freq_5_CAG,176.0,7.02447190284729
3mer_freq_5_CAC,152.0,8.861731082201004
3mer_freq_5_CTA,487.0,1.7092855989933013
3mer_freq_5_CTT,200.0,5.824534529447556
3mer_freq_5_CTG,312.0,3.1000952899456022
3mer_freq_5_CTC,412.0,2.083511394262314
3mer_freq_5_CGA,264.0,3.914302223920822
3mer_freq_5_CGT,514.0,1.5204464972019196
3mer_freq_5_CGG,114.0,13.013547587394715
3mer_freq_5_CGC,282.0,3.515654170513153
3mer_freq_5_CCA,179.0,6.92509155869484
3mer_freq_5_CCT,268.0,3.8186040818691254
3mer_freq_5_CCG,178.0,6.939260864257813
3mer_freq_5_CCC,49.0,59.94397248029709
struct_min_dG_UTR5,32.0,94.26599290370942
struct_n_hairpins_UTR5,294.0,3.388451910018921
struct_n_bifurc_UTR5,1576.5,0.0
struct_n_bulges_UTR5,1229.0,0.12187700271606446
struct_start_stem_UTR5,670.0,0.9310796022415161
struct_max_stem_len_UTR5,415.0,2.0716059148311614
struct_max_loop_len_UTR5,548.0,1.3449150919914246
struct_min_dG_CDS,43.0,72.4141702234745
struct_n_hairpins_CDS,1576.5,0.0
struct_n_bifurc_CDS,1576.5,0.0
struct_n_bulges_CDS,1148.0,0.2096521019935608
struct_start_stem_CDS,678.0,0.9082304060459137
struct_max_stem_len_CDS,773.0,0.7272270977497101
struct_max_loop_len_CDS,905.0,0.5154588043689727
HALFLIFE,50.0,54.23556226491928
BASIC.INTRONLEN,320.0,2.99110786318779
BASIC.UTR5GC,35.0,86.5145958006382
BASIC.CDSGC,251.0,4.316398939490318
BASIC.UTR3GC,497.0,1.6561788141727447
BASIC.ORFEXONDENSITY,201.0,5.791607707738876
BIOCHEMICAL.M6ACLIP.YTHDF2_HRSP12_KimPeaks,1576.5,0.0
BIOCHEMICAL.M6ACLIP.m6aJaffrey,276.0,3.616494691371918
BIOCHEMICAL.M6ACLIP.m6Am_Jaffrey,65.0,34.93934392929077
BIOCHEMICAL.M6ACLIP.m6A_Schwarz,800.0,0.6727376997470855
BIOCHEMICAL.M6ACLIP.m6A_HEK_Shu,1145.0,0.2142590045928955
BIOCHEMICAL.M6ACLIP.a6A_HeLa_Shu,1133.0,0.22469559907913209
BIOCHEMICAL.M6ACLIP.a6A_HEK293_Shu,782.0,0.6973328113555908
BIOCHEMICAL.M6ACLIP.He_WTAP,1576.5,0.0
BIOCHEMICAL.M6ACLIP.He_METTL14,1576.5,0.0
BIOCHEMICAL.M6ACLIP.He_METTL3,1576.5,0.0
BIOCHEMICAL.M6ACLIP.m6a_H1T48_Chang,1262.0,0.09498540163040162
BIOCHEMICAL.M6ACLIP.m6a_H1T0_Chang,967.0,0.4147336959838867
BIOCHEMICAL.M6ACLIP.m6a_Chang,1576.5,0.0
BIOCHEMICAL.ENCORI.ACIN1,154.0,8.617511069774627
BIOCHEMICAL.ENCORI.ADAR,649.0,0.9811404883861542
BIOCHEMICAL.ENCORI.AIFM1,230.0,5.127459019422531
BIOCHEMICAL.ENCORI.ALKBH5,1576.5,0.0
BIOCHEMICAL.ENCORI.ALYREF,1234.0,0.11406899690628051
BIOCHEMICAL.ENCORI.AUH,604.0,1.1083762884140014
BIOCHEMICAL.ENCORI.BCCIP,1049.0,0.3180961012840271
BIOCHEMICAL.ENCORI.BUD13,182.0,6.85137956738472
BIOCHEMICAL.ENCORI.CAPRIN1,54.0,48.80667774677276
BIOCHEMICAL.ENCORI.CBX7,1251.0,0.09969850182533264
BIOCHEMICAL.ENCORI.CELF2,1305.0,0.07143080234527588
BIOCHEMICAL.ENCORI.CNBP,576.0,1.2062515914440155
BIOCHEMICAL.ENCORI.CPSF6,371.0,2.472290301322937
BIOCHEMICAL.ENCORI.CSTF2T,700.0,0.8647508978843689
BIOCHEMICAL.ENCORI.DDX3X,298.0,3.348072475194931
BIOCHEMICAL.ENCORI.DDX42,704.0,0.8596674025058746
BIOCHEMICAL.ENCORI.DDX54,151.0,8.949714130163192
BIOCHEMICAL.ENCORI.DGCR8,927.0,0.4836713016033173
BIOCHEMICAL.ENCORI.DHX9,375.0,2.442225509881973
BIOCHEMICAL.ENCORI.DICER1,1035.0,0.33211101293563844
BIOCHEMICAL.ENCORI.DIS3L2,749.0,0.7663502037525177
BIOCHEMICAL.ENCORI.DKC1,680.0,0.9055819869041443
BIOCHEMICAL.ENCORI.EIF3A,1576.5,0.0
BIOCHEMICAL.ENCORI.EIF3B,1291.0,0.0798018991947174
BIOCHEMICAL.ENCORI.EIF3D,914.0,0.5008212983608246
BIOCHEMICAL.ENCORI.EIF3G,1576.5,0.0
BIOCHEMICAL.ENCORI.EIF4A1,1576.5,0.0
BIOCHEMICAL.ENCORI.EIF4A3,147.0,9.298379480838776
BIOCHEMICAL.ENCORI.EIF4G1,9.0,386.30249642133714
BIOCHEMICAL.ENCORI.EIF4G2,557.0,1.294817191362381
BIOCHEMICAL.ENCORI.ELAVL1,872.0,0.5594269931316376
BIOCHEMICAL.ENCORI.ELAVL3,164.0,7.838380968570709
BIOCHEMICAL.ENCORI.EWSR1,919.0,0.4962794065475464
BIOCHEMICAL.ENCORI.FAM120A,676.0,0.9112963855266571
BIOCHEMICAL.ENCORI.FBL,111.0,14.112961328029632
BIOCHEMICAL.ENCORI.FKBP4,1223.0,0.1298069953918457
BIOCHEMICAL.ENCORI.FMR1,134.0,11.03463020324707
BIOCHEMICAL.ENCORI.FTO,304.0,3.261466586589813
BIOCHEMICAL.ENCORI.FUS,566.0,1.2543778121471405
BIOCHEMICAL.ENCORI.FXR1,452.0,1.856071674823761
BIOCHEMICAL.ENCORI.FXR2,68.0,30.544026100635527
BIOCHEMICAL.ENCORI.GNL3,25.0,131.97932475805283
BIOCHEMICAL.ENCORI.GTF2F1,623.0,1.034368884563446
BIOCHEMICAL.ENCORI.HNRNPA1,130.0,11.23435019850731
BIOCHEMICAL.ENCORI.HNRNPA2B1,125.0,11.76283239722252
BIOCHEMICAL.ENCORI.HNRNPC,328.0,2.898397994041443
BIOCHEMICAL.ENCORI.HNRNPD,1210.0,0.14721450209617615
BIOCHEMICAL.ENCORI.HNRNPK,121.0,12.328717958927154
BIOCHEMICAL.ENCORI.HNRNPL,540.0,1.4055480897426604
BIOCHEMICAL.ENCORI.HNRNPM,355.0,2.5891912043094636
BIOCHEMICAL.ENCORI.HNRNPU,277.0,3.611807608604431
BIOCHEMICAL.ENCORI.HNRNPUL1,588.0,1.1657107055187226
BIOCHEMICAL.ENCORI.IGF2BP1,362.0,2.5291446805000306
BIOCHEMICAL.ENCORI.IGF2BP2,541.0,1.3976175010204315
BIOCHEMICAL.ENCORI.IGF2BP3,352.0,2.6029131710529327
BIOCHEMICAL.ENCORI.ILF3,529.0,1.4561102271080018
BIOCHEMICAL.ENCORI.KHDRBS1,619.0,1.057133013010025
BIOCHEMICAL.ENCORI.KHDRBS2,208.0,5.568397837877273
BIOCHEMICAL.ENCORI.KHDRBS3,1048.0,0.3182480037212372
BIOCHEMICAL.ENCORI.KHSRP,140.0,9.669347155094147
BIOCHEMICAL.ENCORI.LARP4B,12.0,316.2741413116455
BIOCHEMICAL.ENCORI.LARP7,490.0,1.6994206070899964
BIOCHEMICAL.ENCORI.LIN28,618.0,1.0647982120513917
BIOCHEMICAL.ENCORI.LIN28A,15.0,295.35516139268873
BIOCHEMICAL.ENCORI.LIN28B,92.0,19.651086384057997
BIOCHEMICAL.ENCORI.LSM11,567.0,1.2511404931545258
BIOCHEMICAL.ENCORI.MBNL1,84.0,25.0659068107605
BIOCHEMICAL.ENCORI.MBNL2,61.0,41.20618494749069
BIOCHEMICAL.ENCORI.METTL14,109.0,15.004539716243745
BIOCHEMICAL.ENCORI.METTL3,1095.0,0.26427000761032104
BIOCHEMICAL.ENCORI.MOV10,241.0,4.842102417349816
BIOCHEMICAL.ENCORI.MSI1,62.0,36.850456428527835
BIOCHEMICAL.ENCORI.MSI2,119.0,12.617779046297073
BIOCHEMICAL.ENCORI.NCBP3,1217.0,0.1368280053138733
BIOCHEMICAL.ENCORI.NONO,451.0,1.8585860669612884
BIOCHEMICAL.ENCORI.NOP56,399.0,2.1872611224651335
BIOCHEMICAL.ENCORI.NOP58,163.0,7.884134542942047
BIOCHEMICAL.ENCORI.NPM1,71.0,29.06065027117729
BIOCHEMICAL.ENCORI.NUMA1,404.0,2.1473252952098845
BIOCHEMICAL.ENCORI.PAPD5,1576.5,0.0
BIOCHEMICAL.ENCORI.PCBP2,593.0,1.1433746933937072
BIOCHEMICAL.ENCORI.PRPF8,29.0,105.17614517211913
BIOCHEMICAL.ENCORI.PTBP1,489.0,1.7052231907844544
BIOCHEMICAL.ENCORI.PUM1,1576.5,0.0
BIOCHEMICAL.ENCORI.PUM2,228.0,5.135832145810127
BIOCHEMICAL.ENCORI.QKI,904.0,0.5162715017795563
BIOCHEMICAL.ENCORI.RANGAP1,168.0,7.528129118680954
BIOCHEMICAL.ENCORI.RBFOX2,464.0,1.8148126006126404
BIOCHEMICAL.ENCORI.RBM10,166.0,7.77875987291336
BIOCHEMICAL.ENCORI.RBM22,709.0,0.8530639767646789
BIOCHEMICAL.ENCORI.RBM27,915.0,0.4998614966869354
BIOCHEMICAL.ENCORI.RBM39,1576.5,0.0
BIOCHEMICAL.ENCORI.RBM47,30.0,98.84693958759308
BIOCHEMICAL.ENCORI.RBM5,758.0,0.7518719017505646
BIOCHEMICAL.ENCORI.RBM6,57.0,45.66852995157242
BIOCHEMICAL.ENCORI.RC3H1,551.0,1.3246275901794433
BIOCHEMICAL.ENCORI.RNF219,1144.0,0.21481800079345703
BIOCHEMICAL.ENCORI.RTCB,206.0,5.690515911579132
BIOCHEMICAL.ENCORI.SAFB2,311.0,3.1132336139678953
BIOCHEMICAL.ENCORI.SBDS,52.0,52.541451358795165
BIOCHEMICAL.ENCORI.SF3A3,677.0,0.9083052992820739
BIOCHEMICAL.ENCORI.SF3B4,244.0,4.783649873733521
BIOCHEMICAL.ENCORI.SLBP,423.0,2.0223749399185182
BIOCHEMICAL.ENCORI.SLTM,280.0,3.522802311182022
BIOCHEMICAL.ENCORI.SMNDC1,401.0,2.1710245847702025
BIOCHEMICAL.ENCORI.SND1,28.0,108.16985491514205
BIOCHEMICAL.ENCORI.SRSF1,229.0,5.131514096260071
BIOCHEMICAL.ENCORI.SRSF10,139.0,10.013274329900742
BIOCHEMICAL.ENCORI.SRSF3,129.0,11.448200327157974
BIOCHEMICAL.ENCORI.SRSF7,495.0,1.6819378852844238
BIOCHEMICAL.ENCORI.SRSF9,715.0,0.8401789963245392
BIOCHEMICAL.ENCORI.TAF15,682.0,0.8950910091400146
BIOCHEMICAL.ENCORI.TARBP2,1576.5,0.0
BIOCHEMICAL.ENCORI.TARDBP,675.0,0.9121595978736877
BIOCHEMICAL.ENCORI.TIA1,520.0,1.5051653385162354
BIOCHEMICAL.ENCORI.TIAL1,56.0,46.72129253149033
BIOCHEMICAL.ENCORI.TNRC6A,784.0,0.6944989919662475
BIOCHEMICAL.ENCORI.TRA2A,273.0,3.7131748259067536
BIOCHEMICAL.ENCORI.TROVE2,1062.0,0.30338670015335084
BIOCHEMICAL.ENCORI.U2AF1,287.0,3.4683745384216307
BIOCHEMICAL.ENCORI.U2AF2,75.0,27.63457943201065
BIOCHEMICAL.ENCORI.UPF1,19.0,181.17517347931863
BIOCHEMICAL.ENCORI.VIM,887.0,0.5376640915870666
BIOCHEMICAL.ENCORI.WTAP,1576.5,0.0
BIOCHEMICAL.ENCORI.XRN2,331.0,2.8755192041397093
BIOCHEMICAL.ENCORI.YTHDC1,209.0,5.551746636629105
BIOCHEMICAL.ENCORI.YTHDC2,1313.0,0.06279799938201905
BIOCHEMICAL.ENCORI.YTHDF1,641.0,0.9972003042697907
BIOCHEMICAL.ENCORI.YTHDF2,753.0,0.7633990049362183
BIOCHEMICAL.ENCORI.YWHAG,247.0,4.558248925209045
BIOCHEMICAL.ENCORI.ZC3H7B,238.0,4.927714443206787
BIOCHEMICAL.ENCORI.ZFP36,909.0,0.5116195023059845
BIOCHEMICAL.ENCORI.ZNF184,243.0,4.815361171960831
BIOCHEMICAL.eCLIP.GTF2F1.HepG2,865.0,0.5716671884059906
BIOCHEMICAL.eCLIP.DDX52.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.BUD13.HepG2,1266.0,0.09308170080184937
BIOCHEMICAL.eCLIP.DGCR8.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.CDC40.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.KHDRBS1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.UTP3.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.KHSRP.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.AKAP1.K562,1316.0,0.05549749732017517
BIOCHEMICAL.eCLIP.NIP7.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.TARDBP.K562,848.0,0.6022650003433228
BIOCHEMICAL.eCLIP.HNRNPU.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.NKRF.HepG2,424.0,2.021100801229477
BIOCHEMICAL.eCLIP.HLTF.HepG2,315.0,3.0268615007400514
BIOCHEMICAL.eCLIP.GNL3.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.PRPF8.HepG2,1167.0,0.1867295980453491
BIOCHEMICAL.eCLIP.GEMIN5.K562,1241.0,0.10850299596786499
BIOCHEMICAL.eCLIP.SBDS.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.RBM15.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.U2AF1.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.EIF3D.HepG2,1206.0,0.14889299869537354
BIOCHEMICAL.eCLIP.ZRANB2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.LIN28B.K562,1002.0,0.37813820540904997
BIOCHEMICAL.eCLIP.ILF3.HepG2,1290.0,0.08010590076446533
BIOCHEMICAL.eCLIP.SF3B4.HepG2,1195.0,0.15755999684333802
BIOCHEMICAL.eCLIP.DDX3X.K562,48.0,63.50135114789009
BIOCHEMICAL.eCLIP.PUM1.K562,461.0,1.8254458963871003
BIOCHEMICAL.eCLIP.PCBP1.HepG2,1158.0,0.19693130254745483
BIOCHEMICAL.eCLIP.ZNF800.K562,598.0,1.1287919759750367
BIOCHEMICAL.eCLIP.FXR2.HepG2,1125.0,0.23431680202484131
BIOCHEMICAL.eCLIP.SDAD1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.SLTM.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.DHX30.K562,1288.0,0.0807574987411499
BIOCHEMICAL.eCLIP.AARS.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.BCCIP.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.NOLC1.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.SFPQ.HepG2,1274.0,0.08714410066604614
BIOCHEMICAL.eCLIP.CSTF2T.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.NPM1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.FAM120A.K562,325.0,2.939513772726059
BIOCHEMICAL.eCLIP.GRWD1.HepG2,1157.0,0.1973850965499878
BIOCHEMICAL.eCLIP.HNRNPC.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.YBX3.HepG2,1138.0,0.21959359645843507
BIOCHEMICAL.eCLIP.SUGP2.HepG2,854.0,0.5975727021694184
BIOCHEMICAL.eCLIP.DGCR8.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.DDX52.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.AKAP8L.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.RBFOX2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.EIF4G2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.FAM120A.HepG2,1200.0,0.15274300575256347
BIOCHEMICAL.eCLIP.SND1.K562,16.0,264.06694531440735
BIOCHEMICAL.eCLIP.HNRNPU.adrenal.gland,1576.5,0.0
BIOCHEMICAL.eCLIP.PRPF4.HepG2,955.0,0.4310009956359863
BIOCHEMICAL.eCLIP.SAFB.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.NSUN2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.SUPV3L1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.HNRNPU.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.WDR43.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.MATR3.K562,1079.0,0.2841690957546234
BIOCHEMICAL.eCLIP.PUS1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.ZC3H11A.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.BUD13.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.HNRNPL.HepG2,1284.0,0.08223379850387573
BIOCHEMICAL.eCLIP.GTF2F1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.ZNF622.K562,1042.0,0.32641899585723877
BIOCHEMICAL.eCLIP.U2AF2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.RBM22.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.SERBP1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.RPS3.HepG2,8.0,392.6341341018677
BIOCHEMICAL.eCLIP.LARP7.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.RPS11.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.FXR2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.SRSF7.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.XRN2.HepG2,1228.0,0.12347999811172486
BIOCHEMICAL.eCLIP.AQR.HepG2,1189.0,0.16763999462127685
BIOCHEMICAL.eCLIP.GRWD1.K562,1188.0,0.16856680512428285
BIOCHEMICAL.eCLIP.XPO5.HepG2,941.0,0.44882611036300657
BIOCHEMICAL.eCLIP.NOLC1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.SSB.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.SUB1.HepG2,13.0,312.7377474546432
BIOCHEMICAL.eCLIP.LIN28B.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.ZNF800.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.CSTF2.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.FTO.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.UCHL5.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.FXR1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.DDX21.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.ZC3H8.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.ILF3.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.HNRNPA1.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.DDX42.K562,1304.0,0.072263902425766
BIOCHEMICAL.eCLIP.WRN.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.HLTF.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.FASTKD2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.HNRNPC.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.IGF2BP1.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.HNRNPM.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.PABPC4.K562,591.0,1.1501298010349275
BIOCHEMICAL.eCLIP.DDX55.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.FUBP3.HepG2,141.0,9.55684735774994
BIOCHEMICAL.eCLIP.APOBEC3C.K562,952.0,0.4336669921875
BIOCHEMICAL.eCLIP.FMR1.K562,1054.0,0.31070899963378906
BIOCHEMICAL.eCLIP.FASTKD2.HepG2,1318.0,0.053553199768066405
BIOCHEMICAL.eCLIP.IGF2BP2.K562,1172.0,0.18316920399665831
BIOCHEMICAL.eCLIP.RPS3.K562,11.0,317.0223457694054
BIOCHEMICAL.eCLIP.LARP4.HepG2,67.0,30.951354879140855
BIOCHEMICAL.eCLIP.DDX24.K562,1164.0,0.18933500051498414
BIOCHEMICAL.eCLIP.DGCR8.adrenal.gland,1576.5,0.0
BIOCHEMICAL.eCLIP.NIPBL.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.PPIL4.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.WDR3.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.TAF15.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.UCHL5.HepG2,1320.0,0.05021989941596985
BIOCHEMICAL.eCLIP.MATR3.HepG2,1281.0,0.0829039990901947
BIOCHEMICAL.eCLIP.PHF6.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.POLR2G.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.ZC3H11A.HepG2,1576.5,0.0
BIOCHEMICAL.eCLIP.SAFB2.K562,1576.5,0.0
BIOCHEMICAL.eCLIP.RBM15.K562,1232.0,0.11838599443435668
BIOCHEMICAL.eCLIP.UPF1.K562,104.0,16.307769787311553
BIOCHEMICAL.eCLIP.EWSR1.K562,1576.5,0.0
